# Spherical Bessel functions via up and down recursion   Relative Difference
 9    0.0374283    0.0374283     0.245312 3.70783e-16
 9.1    0.0398769    0.0398769     0.232431 3.48016e-16
 9.2    0.0424016    0.0424016     0.217409 1.30917e-15
 9.3    0.0449977    0.0449977     0.200414 1.54206e-16
 9.4    0.0476594    0.0476594     0.181632 5.09576e-16
 9.5    0.0503806    0.0503806     0.161264 2.20367e-15
 9.6     0.053154     0.053154     0.139525 1.30543e-16
 9.7     0.055972     0.055972     0.116639 4.95883e-16
 9.8    0.0588261    0.0588261    0.0928401 2.35912e-16
 9.9    0.0617071    0.0617071    0.0683698 5.62244e-17
 10    0.0646052    0.0646052    0.0434727 1.07405e-16
 10.1    0.0675097    0.0675097    0.0183955 1.02784e-16
 10.2    0.0704095    0.0704095  -0.00661574 0
 10.3    0.0732929    0.0732929   -0.0313178 5.68041e-16
 10.4    0.0761475    0.0761475   -0.0554728 4.55622e-16
 10.5    0.0789605    0.0789605     -0.07885 8.78781e-17
 10.6    0.0817185    0.0817185    -0.101229 1.69824e-16
 10.7    0.0844079    0.0844079    -0.122399 8.22067e-17
 10.8    0.0870147    0.0870147    -0.142167 0
 10.9    0.0895245    0.0895245     -0.16035 7.75083e-17
 11    0.0919228    0.0919228    -0.176785 3.01944e-16
 11.1    0.0941951    0.0941951    -0.191328 0
 11.2    0.0963266    0.0963266    -0.203853 7.20351e-17
 11.3    0.0983029    0.0983029    -0.214255 0
 11.4     0.100109     0.100109    -0.222451 1.38626e-16
 11.5     0.101732     0.101732    -0.228379 6.82074e-17
 11.6     0.103157     0.103157       -0.232 2.01796e-16
 11.7     0.104371     0.104371      -0.2333 1.32965e-16
 11.8     0.105362     0.105362    -0.232285 6.58579e-17
 11.9     0.106116     0.106116    -0.228983 1.3078e-16
 12     0.106623     0.106623    -0.223447 6.50791e-17
 12.1     0.106871     0.106871    -0.215749 1.29855e-16
 12.2     0.106852     0.106852    -0.205982 5.19512e-16
 12.3     0.106557     0.106557    -0.194259 1.30238e-16
 12.4     0.105979     0.105979     -0.18071 1.24401e-15
 12.5      0.10511      0.10511    -0.165484 6.66755e-15
 12.6     0.103947     0.103947    -0.148742 4.67279e-16
 12.7     0.102485     0.102485    -0.130662 1.35412e-16
 12.8     0.100723     0.100723    -0.111432 2.75562e-16
 12.9    0.0986605    0.0986605   -0.0912483 1.40662e-16
 13    0.0962976    0.0962976   -0.0703181 2.1617e-16
 13.1    0.0936373    0.0936373   -0.0488525 7.4104e-17
 13.2    0.0906837    0.0906837   -0.0270667 2.29553e-16
 13.3     0.087443     0.087443  -0.00517748 7.93534e-17
 13.4    0.0839226    0.0839226     0.016599 8.26821e-17
 13.5    0.0801317    0.0801317    0.0380493 8.65936e-17
 13.6    0.0760815    0.0760815    0.0589646 3.64814e-16
 13.7    0.0717845    0.0717845    0.0791428 0
 13.8    0.0672549    0.0672549    0.0983905 0
 13.9    0.0625087    0.0625087     0.116525 3.33021e-16
 14    0.0575631    0.0575631     0.133375 0
 14.1    0.0524371    0.0524371     0.148784 0
 14.2    0.0471508    0.0471508     0.162611 2.20746e-16
 14.3    0.0417258    0.0417258     0.174729 2.49446e-16
 14.4    0.0361849    0.0361849     0.185032 9.58812e-17
 14.5    0.0305517    0.0305517     0.193429 2.83899e-16
 14.6    0.0248512    0.0248512     0.199853 3.49022e-16
 14.7    0.0191089    0.0191089     0.204251 3.63123e-16
 14.8    0.0133512    0.0133512     0.206596 8.44547e-16
 14.9   0.00760479   0.00760479     0.206876 9.12437e-16
 15   0.00189698   0.00189698     0.205104 4.74379e-15
 15.1   -0.0037448   -0.0037448      0.20131 1.50551e-15
 15.2  -0.00929304  -0.00929304     0.195545 1.86669e-16
 15.3   -0.0147204   -0.0147204     0.187879 8.83839e-16
 15.4   -0.0199996   -0.0199996       0.1784 5.20427e-16
 15.5   -0.0251042   -0.0251042     0.167213 2.07302e-16
 15.6   -0.0300082   -0.0300082      0.15444 3.00603e-15
 15.7   -0.0346863   -0.0346863     0.140216 1.92045e-14
 15.8   -0.0391144   -0.0391144     0.124691 1.3305e-15
 15.9   -0.0432695   -0.0432695     0.108028 3.20729e-16
 16   -0.0471297   -0.0471297    0.0903972 7.36148e-16
 16.1   -0.0506751   -0.0506751    0.0719794 6.16181e-16
