 168 12.9615 12.9615 2.33349e-08 
 169 13 13 0 
 170 13.0384 13.0384 2.65127e-08 
 171 13.0767 13.0767 3.3246e-08 
 172 13.1149 13.1149 2.29871e-08 
 173 13.1529 13.1529 -2.60033e-09 
 174 13.1909 13.1909 2.93603e-08 
 175 13.2288 13.2288 -2.6403e-08 
 176 13.2665 13.2665 -2.69797e-08 
 177 13.3041 13.3041 2.45603e-08 
 178 13.3417 13.3417 -1.87491e-08 
 179 13.3791 13.3791 -1.80532e-08 
 180 13.4164 13.4164 2.08591e-08 
 181 13.4536 13.4536 2.04708e-08 
 182 13.4907 13.4907 -2.60777e-08 
 183 13.5277 13.5277 1.45541e-08 
 184 13.5647 13.5647 -7.82004e-09 
 185 13.6015 13.6015 -3.22414e-08 
 186 13.6382 13.6382 7.76092e-10 
 187 13.6748 13.6748 9.80598e-09 
 188 13.7113 13.7113 -1.69336e-08 
 189 13.7477 13.7477 -2.24936e-08 
 190 13.784 13.784 -2.04605e-08 
 191 13.8203 13.8203 -2.50079e-08 
 192 13.8564 13.8564 1.79482e-08 
 193 13.8924 13.8924 2.39359e-08 
 194 13.9284 13.9284 -2.28596e-08 
 195 13.9642 13.9642 -2.17619e-09 
 196 14 14 0 
 197 14.0357 14.0357 3.38075e-08 
 198 14.0712 14.0712 1.26954e-08 
 199 14.1067 14.1067 -1.44258e-08 
 200 14.1421 14.1421 2.55532e-10 
 201 14.1774 14.1774 -3.10545e-08 
 202 14.2127 14.2127 5.44014e-09 
 203 14.2478 14.2478 2.1035e-08 
 204 14.2829 14.2829 -5.8908e-09 
 205 14.3178 14.3178 -3.06897e-08 
 206 14.3527 14.3527 -9.68822e-09 
 207 14.3875 14.3875 -3.27337e-08 
 208 14.4222 14.4222 9.05149e-09 
 209 14.4568 14.4568 2.50908e-08 
 210 14.4914 14.4914 -9.01513e-09 
 211 14.5258 14.5258 1.33834e-08 
 212 14.5602 14.5602 9.51329e-10 
 213 14.5945 14.5945 -6.56732e-09 
 214 14.6287 14.6287 2.97365e-08 
 215 14.6629 14.6629 1.78762e-08 
 216 14.6969 14.6969 -3.94711e-09 
 217 14.7309 14.7309 1.67706e-09 
 218 14.7648 14.7648 6.79544e-09 
 219 14.7986 14.7986 -1.67096e-08 
 220 14.8324 14.8324 3.14803e-08 
 221 14.8661 14.8661 -6.23624e-09 
 222 14.8997 14.8997 -3.04097e-08 
 223 14.9332 14.9332 -6.74003e-09 
 224 14.9666 14.9666 -2.90579e-08 
 225 15 15 0 
 226 15.0333 15.0333 -1.37502e-08 
 227 15.0665 15.0665 2.58686e-08 
 228 15.0997 15.0997 2.43538e-08 
 229 15.1327 15.1327 1.37202e-08 
 230 15.1658 15.1658 2.53573e-08 
 231 15.1987 15.1987 2.72959e-08 
 232 15.2315 15.2315 -1.24905e-08 
 233 15.2643 15.2643 -1.12675e-09 
 234 15.2971 15.2971 2.84571e-08 
 235 15.3297 15.3297 -1.89148e-08 
 236 15.3623 15.3623 1.03941e-08 
 237 15.3948 15.3948 2.06229e-08 
 238 15.4272 15.4272 -2.1665e-08 
 239 15.4596 15.4596 -2.65466e-08 
 240 15.4919 15.4919 -2.826e-08 
 241 15.5242 15.5242 3.8736e-10 
 242 15.5563 15.5563 2.47773e-08 
 243 15.5885 15.5885 1.0301e-08 
 244 15.6205 15.6205 -1.65864e-08 
 245 15.6525 15.6525 -2.99142e-08 
 246 15.6844 15.6844 -4.18717e-09 
 247 15.7162 15.7162 2.49438e-08 
 248 15.748 15.748 2.18616e-08 
 249 15.7797 15.7797 1.14211e-08 
 250 15.8114 15.8114 1.8031e-08 
 251 15.843 15.843 5.4663e-09 
 252 15.8745 15.8745 -2.37268e-09 
 253 15.906 15.906 1.79894e-08 
 254 15.9374 15.9374 2.97725e-08 
 255 15.9687 15.9687 -3.74173e-09 
 256 16 16 0 
 257 16.0312 16.0312 3.70898e-09 
 258 16.0624 16.0624 2.95424e-08 
 259 16.0935 16.0935 -1.92447e-08 
 260 16.1245 16.1245 -2.28535e-09 
 261 16.1555 16.1555 -1.66221e-08 
 262 16.1864 16.1864 -4.09225e-08 
 263 16.2173 16.2173 -5.42187e-08 
 264 16.2481 16.2481 -3.59e-08 
 265 16.2788 16.2788 3.42935e-08 
 266 16.3095 16.3095 -5.76164e-08 
 267 16.3401 16.3401 -5.72806e-08 
 268 16.3707 16.3707 5.45405e-08 
 269 16.4012 16.4012 -5.2118e-08 
 270 16.4317 16.4317 -8.48782e-09 
 271 16.4621 16.4621 -2.80237e-08 
 272 16.4924 16.4924 2.4168e-08 
 273 16.5227 16.5227 5.09412e-08 
 274 16.5529 16.5529 -4.43094e-08 
 275 16.5831 16.5831 -1.26025e-08 
 276 16.6132 16.6132 4.86426e-08 
 277 16.6433 16.6433 4.255e-08 
 278 16.6733 16.6733 -1.28242e-08 
 279 16.7033 16.7033 1.44768e-08 
 280 16.7332 16.7332 2.73372e-08 
 281 16.7631 16.7631 4.29634e-08 
 282 16.7929 16.7929 -3.52938e-08 
 283 16.8226 16.8226 3.65908e-08 
 284 16.8523 16.8523 4.80516e-08 
 285 16.8819 16.8819 1.58223e-08 
 286 16.9115 16.9115 -4.36255e-08 
 287 16.9411 16.9411 -1.4899e-09 
 288 16.9706 16.9706 4.52122e-08 
 289 17 17 0 
 290 17.0294 17.0294 -9.07016e-09 
 291 17.0587 17.0587 3.32307e-08 
 292 17.088 17.088 3.02767e-08 
 293 17.1172 17.1172 -2.59894e-09 
 294 17.1464 17.1464 -5.02966e-08 
 295 17.1756 17.1756 1.31036e-08 
 296 17.2047 17.2047 -2.00423e-08 
 297 17.2337 17.2337 -2.40737e-08 
 298 17.2627 17.2627 1.52131e-08 
 299 17.2916 17.2916 1.50196e-09 
 300 17.3205 17.3205 -5.08773e-08 
 301 17.3494 17.3494 -1.78702e-08 
 302 17.3781 17.3781 4.12809e-09 
 303 17.4069 17.4069 2.88214e-08 
 304 17.4356 17.4356 -3.96833e-08 
 305 17.4642 17.4642 3.08829e-08 
 306 17.4929 17.4929 3.50151e-08 
 307 17.5214 17.5214 -1.3841e-08 
 308 17.5499 17.5499 6.24636e-09 
 309 17.5784 17.5784 -6.97385e-10 
 310 17.6068 17.6068 -2.17998e-08 
 311 17.6352 17.6352 -4.43741e-08 
 312 17.6635 17.6635 5.20659e-08 
 313 17.6918 17.6918 -4.41028e-08 
 314 17.72 17.72 3.21374e-09 
 315 17.7482 17.7482 -9.46083e-09 
 316 17.7764 17.7764 3.74821e-08 
 317 17.8045 17.8045 4.85454e-08 
 318 17.8326 17.8326 3.56988e-08 
 319 17.8606 17.8606 1.07443e-08 
 320 17.8885 17.8885 -1.46822e-08 
 321 17.9165 17.9165 -2.91075e-08 
 322 17.9444 17.9444 -2.12188e-08 
 323 17.9722 17.9722 2.01386e-08 
 324 18 18 0 
 325 18.0278 18.0278 3.55017e-08 
 326 18.0555 18.0555 3.16983e-08 
 327 18.0831 18.0831 -3.80419e-10 
 328 18.1108 18.1108 -4.98557e-08 
 329 18.1384 18.1384 -8.4123e-10 
 330 18.1659 18.1659 5.1773e-08 
 331 18.1934 18.1934 1.35925e-08 
 332 18.2209 18.2209 7.16857e-11 
 333 18.2483 18.2483 2.13701e-08 
 334 18.2757 18.2757 -1.6856e-08 
 335 18.303 18.303 -4.27653e-11 
 336 18.3303 18.3303 -2.24936e-08 
 337 18.3576 18.3576 2.97743e-08 
 338 18.3848 18.3848 -4.12429e-08 
 339 18.412 18.412 -1.80801e-08 
 340 18.4391 18.4391 5.0531e-09 
 341 18.4662 18.4662 3.77192e-08 
 342 18.4932 18.4932 -1.37827e-08 
 343 18.5203 18.5203 -3.67017e-08 
 344 18.5472 18.5472 -2.18496e-08 
 345 18.5742 18.5742 3.98416e-08 
 346 18.6011 18.6011 -4.77585e-08 
 347 18.6279 18.6279 3.22447e-08 
 348 18.6548 18.6548 -1.86114e-08 
 349 18.6815 18.6815 1.335e-08 
 350 18.7083 18.7083 3.46621e-08 
 351 18.735 18.735 -4.76707e-08 
 352 18.7617 18.7617 -2.11919e-08 
 353 18.7883 18.7883 2.07339e-08 
 354 18.8149 18.8149 -1.47894e-08 
 355 18.8414 18.8414 -1.77315e-08 
 356 18.868 18.868 2.01701e-08 
 357 18.8944 18.8944 6.12499e-09 
 358 18.9209 18.9209 4.94171e-08 
 359 18.9473 18.9473 -4.3335e-08 
 360 18.9737 18.9737 3.81362e-08 
 361 19 19 0 
 362 19.0263 19.0263 -4.90116e-08 
 363 19.0526 19.0526 -8.22364e-10 
 364 19.0788 19.0788 -4.79217e-08 
 365 19.105 19.105 1.75445e-08 
 366 19.1311 19.1311 3.44467e-09 
 367 19.1572 19.1572 1.73318e-08 
 368 19.1833 19.1833 -3.27337e-08 
 369 19.2094 19.2094 -3.96589e-08 
 370 19.2354 19.2354 3.85979e-09 
 371 19.2614 19.2614 6.0121e-09 
 372 19.2873 19.2873 -2.56763e-08 
 373 19.3132 19.3132 1.4989e-08 
 374 19.3391 19.3391 3.63314e-08 
 375 19.3649 19.3649 4.56113e-08 
 376 19.3907 19.3907 -4.83616e-08 
 377 19.4165 19.4165 -4.16406e-08 
 378 19.4422 19.4422 -2.57168e-08 
 379 19.4679 19.4679 6.33033e-09 
 380 19.4936 19.4936 -3.65057e-08 
 381 19.5192 19.5192 4.83508e-08 
 382 19.5448 19.5448 -2.55735e-08 
 383 19.5704 19.5704 4.14674e-08 
 384 19.5959 19.5959 -3.63918e-08 
 385 19.6214 19.6214 3.96724e-08 
 386 19.6469 19.6469 -1.55992e-08 
 387 19.6723 19.6723 -1.25192e-09 
 388 19.6977 19.6977 -7.90372e-09 
 389 19.7231 19.7231 -2.9041e-08 
 390 19.7484 19.7484 3.83573e-08 
 391 19.7737 19.7737 7.36774e-09 
 392 19.799 19.799 -1.90116e-08 
 393 19.8242 19.8242 -3.45609e-08 
 394 19.8494 19.8494 -3.31318e-08 
 395 19.8746 19.8746 -8.6457e-09 
 396 19.8997 19.8997 4.49062e-08 
 397 19.9249 19.9249 3.77373e-08 
 398 19.9499 19.9499 -2.39186e-08 
 399 19.975 19.975 -3.84102e-08 
 400 20 20 0 
 401 20.025 20.025 1.73581e-09 
 402 20.0499 20.0499 -2.7239e-08 
 403 20.0749 20.0749 1.39849e-08 
 404 20.0998 20.0998 3.59926e-08 
 405 20.1246 20.1246 4.45534e-08 
 406 20.1494 20.1494 4.53724e-08 
 407 20.1742 20.1742 4.40922e-08 
 408 20.199 20.199 4.62931e-08 
 409 20.2237 20.2237 -3.68186e-08 
 410 20.2485 20.2485 -1.10448e-08 
 411 20.2731 20.2731 3.4585e-08 
 412 20.2978 20.2978 1.14414e-08 
 413 20.3224 20.3224 1.90011e-08 
 414 20.347 20.347 -3.12553e-08 
 415 20.3715 20.3715 -4.01962e-08 
 416 20.3961 20.3961 -2.71474e-09 
 417 20.4206 20.4206 -7.16275e-09 
 418 20.445 20.445 4.50828e-08 
 419 20.4695 20.4695 -2.73974e-08 
 420 20.4939 20.4939 -3.29123e-08 
 421 20.5183 20.5183 3.33697e-08 
 422 20.5426 20.5426 -9.46871e-09 
 423 20.567 20.567 2.94357e-08 
 424 20.5913 20.5913 -3.05013e-08 
 425 20.6155 20.6155 1.038e-09 
 426 20.6398 20.6398 3.62133e-08 
 427 20.664 20.664 -1.24317e-08 
 428 20.6882 20.6882 4.46125e-08 
 429 20.7123 20.7123 2.7592e-08 
 430 20.7364 20.7364 3.35042e-08 
 431 20.7605 20.7605 -2.48798e-08 
 432 20.7846 20.7846 4.08901e-08 
 433 20.8087 20.8087 -3.99412e-08 
 434 20.8327 20.8327 1.24278e-08 
 435 20.8567 20.8567 1.92319e-08 
 436 20.8806 20.8806 -1.48082e-08 
 437 20.9045 20.9045 6.22088e-09 
 438 20.9284 20.9284 -4.50492e-09 
 439 20.9523 20.9523 -4.24065e-08 
 440 20.9762 20.9762 -1.20219e-08 
 441 21 21 0 
 442 21.0238 21.0238 -1.89853e-09 
 443 21.0476 21.0476 -1.33201e-08 
 444 21.0713 21.0713 -2.99118e-08 
 445 21.095 21.095 4.30524e-08 
 446 21.1187 21.1187 2.89026e-08 
 447 21.1424 21.1424 2.23802e-08 
 448 21.166 21.166 2.76652e-08 
 449 21.1896 21.1896 -4.11174e-08 
 450 21.2132 21.2132 2.55532e-10 
 451 21.2368 21.2368 -2.40877e-08 
 452 21.2603 21.2603 -2.01198e-08 
 453 21.2838 21.2838 1.61328e-08 
 454 21.3073 21.3073 -9.11999e-10 
 455 21.3307 21.3307 2.23536e-08 
 456 21.3542 21.3542 4.6464e-10 
 457 21.3776 21.3776 2.67531e-08 
 458 21.4009 21.4009 1.58718e-08 
 459 21.4243 21.4243 -2.81477e-08 
 460 21.4476 21.4476 -1.23825e-08 
 461 21.4709 21.4709 -2.20027e-08 
 462 21.4942 21.4942 3.56462e-08 
 463 21.5174 21.5174 -1.3129e-08 
 464 21.5407 21.5407 1.28934e-08 
 465 21.5639 21.5639 2.87806e-08 
 466 21.587 21.587 3.83011e-08 
 467 21.6102 21.6102 -4.30744e-08 
 468 21.6333 21.6333 -3.50321e-08 
 469 21.6564 21.6564 -2.22673e-08 
 470 21.6795 21.6795 -1.15397e-09 
 471 21.7025 21.7025 3.18989e-08 
 472 21.7256 21.7256 -7.34468e-09 
 473 21.7486 21.7486 -2.73833e-08 
 474 21.7715 21.7715 -2.47287e-08 
 475 21.7945 21.7945 4.07429e-09 
 476 21.8174 21.8174 -2.49754e-08 
 477 21.8403 21.8403 -2.08815e-08 
 478 21.8632 21.8632 1.97123e-08 
 479 21.8861 21.8861 1.29819e-08 
 480 21.9089 21.9089 -3.75072e-08 
 481 21.9317 21.9317 -4.12547e-08 
 482 21.9545 21.9545 4.96866e-09 
 483 21.9773 21.9773 1.75744e-08 
 484 22 22 0 
 485 22.0227 22.0227 4.22599e-08 
 486 22.0454 22.0454 -2.55769e-08 
 487 22.0681 22.0681 -2.70385e-08 
 488 22.0907 22.0907 4.09223e-08 
 489 22.1133 22.1133 8.8178e-09 
 490 22.1359 22.1359 -3.36682e-08 
 491 22.1585 22.1585 2.76586e-09 
 492 22.1811 22.1811 3.50619e-08 
 493 22.2036 22.2036 -1.95163e-08 
 494 22.2261 22.2261 1.40609e-08 
 495 22.2486 22.2486 -3.28164e-08 
 496 22.2711 22.2711 1.44768e-08 
 497 22.2935 22.2935 -1.23786e-08 
 498 22.3159 22.3159 -2.46296e-08 
 499 22.3383 22.3383 -1.92791e-08 
 500 22.3607 22.3607 6.6426e-09 
 501 22.383 22.383 -2.91357e-08 
 502 22.4054 22.4054 -3.83137e-08 
 503 22.4277 22.4277 -1.80022e-08 
 504 22.4499 22.4499 3.46621e-08 
 505 22.4722 22.4722 3.76407e-08 
 506 22.4944 22.4944 -6.00275e-09 
 507 22.5167 22.5167 -8.52312e-09 
 508 22.5389 22.5389 3.28397e-08 
 509 22.561 22.561 3.62794e-08 
 510 22.5832 22.5832 4.75555e-09 
 511 22.6053 22.6053 2.55781e-08 
 512 22.6274 22.6274 1.71143e-08 
 513 22.6495 22.6495 -1.7752e-08 
 514 22.6716 22.6716 7.96765e-09 
 515 22.6936 22.6936 1.28142e-08 
 516 22.7156 22.7156 -4.02053e-10 
 517 22.7376 22.7376 -2.88952e-08 
 518 22.7596 22.7596 1.39006e-08 
 519 22.7816 22.7816 -3.69654e-08 
 520 22.8035 22.8035 -1.1251e-08 
 521 22.8254 22.8254 9.9315e-09 
 522 22.8473 22.8473 2.92507e-08 
 523 22.8692 22.8692 -3.40503e-08 
 524 22.891 22.891 -1.04639e-08 
 525 22.9129 22.9129 1.91281e-08 
 526 22.9347 22.9347 -2.58606e-08 
 527 22.9565 22.9565 2.35338e-08 
 528 22.9783 22.9783 3.59523e-09 
 529 23 23 0 
 530 23.0217 23.0217 1.52385e-08 
 531 23.0434 23.0434 -3.09918e-08 
 532 23.0651 23.0651 2.93787e-08 
 533 23.0868 23.0868 3.33109e-08 
 534 23.1084 23.1084 -1.65562e-08 
 535 23.1301 23.1301 -3.51437e-08 
 536 23.1517 23.1517 -2.00871e-08 
 537 23.1733 23.1733 3.09583e-08 
 538 23.1948 23.1948 3.80856e-08 
 539 23.2164 23.2164 3.82852e-09 
 540 23.2379 23.2379 1.27796e-08 
 541 23.2594 23.2594 -1.47996e-08 
 542 23.2809 23.2809 5.4912e-09 
 543 23.3024 23.3024 -5.9739e-09 
 544 23.3238 23.3238 3.50151e-08 
 545 23.3452 23.3452 -3.27573e-08 
 546 23.3666 23.3666 3.82085e-08 
 547 23.388 23.388 5.18187e-09 
 548 23.4094 23.4094 3.36979e-08 
 549 23.4307 23.4307 -3.69373e-08 
 550 23.4521 23.4521 3.98053e-08 
 551 23.4734 23.4734 2.20137e-08 
 552 23.4947 23.4947 -6.62795e-09 
 553 23.516 23.516 3.7251e-08 
 554 23.5372 23.5372 -6.39634e-09 
 555 23.5584 23.5584 2.68001e-08 
 556 23.5797 23.5797 -2.29499e-08 
 557 23.6008 23.6008 8.39585e-09 
 558 23.622 23.622 -3.86968e-08 
 559 23.6432 23.6432 -5.1153e-10 
 560 23.6643 23.6643 -3.63276e-08 
 561 23.6854 23.6854 1.7248e-08 
 562 23.7065 23.7065 1.18983e-09 
 563 23.7276 23.7276 -1.81568e-09 
 564 23.7487 23.7487 1.03009e-08 
 565 23.7697 23.7697 3.95924e-08 
 566 23.7908 23.7908 7.92339e-09 
 567 23.8118 23.8118 -2.37268e-09 
 568 23.8328 23.8328 1.07076e-08 
 569 23.8537 23.8537 -3.08086e-08 
 570 23.8747 23.8747 3.5041e-08 
 571 23.8956 23.8956 -2.94586e-08 
 572 23.9165 23.9165 1.73025e-08 
 573 23.9374 23.9374 1.76779e-08 
 574 23.9583 23.9583 -2.62151e-08 
 575 23.9792 23.9792 -3.27337e-08 
 576 24 24 0 
 577 24.0208 24.0208 -5.55536e-09 
 578 24.0416 24.0416 3.19896e-08 
 579 24.0624 24.0624 3.52011e-08 
 580 24.0832 24.0832 6.10237e-09 
 581 24.1039 24.1039 2.58316e-08 
 582 24.1247 24.1247 1.71151e-08 
 583 24.1454 24.1454 -1.8069e-08 
 584 24.1661 24.1661 1.16874e-09 
 585 24.1868 24.1868 -2.28535e-09 
 586 24.2074 24.2074 -2.64976e-08 
 587 24.2281 24.2281 9.17576e-09 
 588 24.2487 24.2487 2.77804e-08 
 589 24.2693 24.2693 3.1207e-08 
 590 24.2899 24.2899 2.13316e-08 
 591 24.3105 24.3105 1.63217e-11 
 592 24.3311 24.3311 -3.0891e-08 
 593 24.3516 24.3516 8.76913e-09 
 594 24.3721 24.3721 -3.59e-08 
 595 24.3926 24.3926 -6.50679e-09 
 596 24.4131 24.4131 2.04167e-08 
 597 24.4336 24.4336 -3.14123e-08 
 598 24.454 24.454 -4.03697e-09 
 599 24.4745 24.4745 2.61679e-08 
 600 24.4949 24.4949 -1.6925e-08 
 601 24.5153 24.5153 2.42106e-08 
 602 24.5357 24.5357 -4.38129e-09 
 603 24.5561 24.5561 -2.31328e-08 
 604 24.5764 24.5764 -3.03559e-08 
 605 24.5967 24.5967 -2.43753e-08 
 606 24.6171 24.6171 -3.52819e-09 
 607 24.6374 24.6374 3.38358e-08 
 608 24.6577 24.6577 1.20017e-08 
 609 24.6779 24.6779 1.00755e-08 
 610 24.6982 24.6982 2.96706e-08 
 611 24.7184 24.7184 -4.77474e-09 
 612 24.7386 24.7386 -1.4382e-08 
 613 24.7588 24.7588 2.42597e-09 
 614 24.779 24.779 -2.97598e-08 
 615 24.7992 24.7992 -3.22858e-08 
 616 24.8193 24.8193 -3.61049e-09 
 617 24.8395 24.8395 -1.89903e-08 
 618 24.8596 24.8596 5.13022e-12 
 619 24.8797 24.8797 -2.17797e-08 
 620 24.8998 24.8998 -6.06215e-09 
 621 24.9199 24.9199 -2.78967e-08 
 622 24.9399 24.9399 -9.14717e-09 
 623 24.96 24.96 -2.47675e-08 
 624 24.98 24.98 3.23266e-09 
 625 25 25 0 
 626 25.02 25.02 -3.28527e-08 
 627 25.04 25.04 -1.7552e-08 
 628 25.0599 25.0599 -2.88013e-08 
 629 25.0799 25.0799 1.10296e-08 
 630 25.0998 25.0998 2.73372e-08 
 631 25.1197 25.1197 2.1679e-08 
 632 25.1396 25.1396 -4.39841e-09 
 633 25.1595 25.1595 2.64509e-08 
 634 25.1794 25.1794 -3.59286e-08 
 635 25.1992 25.1992 3.72293e-08 
 636 25.219 25.219 2.0177e-08 
 637 25.2389 25.2389 -9.84148e-09 
 638 25.2587 25.2587 2.41695e-08 
 639 25.2784 25.2785 -2.74019e-08 
 640 25.2982 25.2982 -1.21268e-08 
